pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,sent_bcc,sent_bcc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,rec_bcc,rec_bcc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
jdemma,0.003699024447425661,0.007804032083243009,0.1471725471242146,0.0045339519190215095,0.26767262588158114,0.015852047556142668,0.014939759036144579,0.24820659971305595,0.014386590114168811,0.4065863108049934,0.003854027406417112,0.0,0.0,0.0,0.0,0.0,0.01593228777694797,0.01639344262295082,0.11514872738423797,0.013864042933810376,0.06966086159486706,0.7058823529411765,0.9090909090909091,0.6862745098039216,0.875,0.004334325268469401,0.48004542504866965,0.003287310979618672,0.5199545749513304,0.0,0.0,0.01613161690080658,0.5093930635838151,0.014336250232731334,0.4906069364161849,0.0,0.0,0.15948576091066488,0.031057628348551736,0.5306936005473782,0.07110623973193213,0.254299909851788,0.0011133371620162063,0.0005338532599865377,0.09097642266386866,0.002615062761506276,0.0555984555984556,0.0014540167211922936,0.08973820523589528,0.005434782608695652,0.16929485272240408,0.004480843772528288,0.019613931403571813,0.008393823083445605,0.0010464780600461894,0.006610995128740431,0.09,0.15384615384615385,0.004224704800961606,0.766,0.0014237408791599928,0.0520960520960521,0.012112324154038347,0.5388601036269431,0.008188824662813102,0.16314779270633398,0.1086830365423123,0.3666501036781402,0.1431138130659545,0.7050073888381041,0.02934166882647758,0.0,0.7476442387171433,0.31836665974371997,1.0,0.5762495494413072,0.20127467105263147,0.19191919191919185,0.08695652173913043,0.29850746268656725,0.5903479207022734,0.006560079646074399,0.04828582342647759,0.17568190914632123,0.08607201246634151,0.0,0.029342393682155545,0.48825221682732994,0.4619010286232386,1.0,0.010970927374956743,0.012878168926562059,0.003277793622118717,0.003277793619478889,0.00423804882453313,0.004238048819367089,0.6562499999999999,1.0,0.7121212121212127,0.0,0.0,0.09872611464968153,GradStudent
jgaedder,0.005209893587923467,0.014524170821591156,0.1875302078298695,0.004323070434415858,0.12120715105789734,0.014148647709101021,0.021686746987951807,0.4347202295552367,0.013726654787830793,0.4733103745157124,0.005023813502673797,0.0,0.0,0.0,0.0,0.0,0.0004978839930296241,0.0,0.5910763569457221,0.0013416815742397137,1.0,0.7647058823529411,0.8409090909090909,0.8627450980392157,0.859375,0.003881485315047225,0.10171966255678126,0.007790927021696253,0.8982803374432187,0.0,0.0,0.013781315100689065,0.46965317919075145,0.01387078756283746,0.5303468208092486,0.0,0.0,0.39407749407948417,0.10341053395416341,0.3624658652376101,0.05551999214711077,0.08847289445966783,0.0013479701678095666,0.0012998166330107004,0.16146154795704235,0.008629707112970711,0.33462033462033464,0.003489640130861505,0.15693686126277473,0.015398550724637682,0.47545373400773583,0.007987420726547073,0.022335181224771745,0.011721199468772116,0.002598152424942263,0.012456506610995129,0.17,0.47692307692307684,0.005992363713497844,0.7921,0.0014237408791599928,0.03805453805453806,0.011623485959480746,0.5960168393782385,0.02167630057803468,0.5802943058221369,0.11101525373054584,0.23694625196220664,0.07352921152661307,0.16575198170521976,0.025279289964636936,0.0036909555738397306,0.3427012729376756,0.24492098877986845,0.6923359387294759,0.5197519282885137,0.22399328859060394,0.1693155329518965,0.14492753623188406,0.2686567164179105,0.626976824905255,0.01796490749305808,0.05923200347958442,0.1324677371233379,0.10671127137987087,0.004018744631613261,0.02528459289011868,0.3116999732886125,0.22168202727300484,1.0,0.014779621201269319,0.011957844096884216,0.010632373288477047,0.010632373273509433,0.010877350639582874,0.010877350624447998,0.625,1.0,0.7424242424242431,0.0,0.03278688524590164,0.1178343949044586,Research
jmahal,0.0025528478580824987,0.00520268805549534,0.15091831802803285,0.0025305778152678194,0.17943250779071676,0.008968921643607037,0.01108433734939759,0.37015781922525104,0.011680855276182935,0.8013344812742142,0.0025380180481283424,0.0,0.0,0.0,0.0,0.0,0.02290266367936271,0.028688524590163935,0.12296841459674947,0.029516994633273702,0.47901008249312554,0.7529411764705882,0.8977272727272727,0.8235294117647058,0.859375,0.002026997886746884,0.13822193380921477,0.0039119000657462195,0.8619402985074628,0.0,0.0,0.010469526200523476,0.6889450867052025,0.005771737106684044,0.3110549132947976,0.0,0.0,0.3378773706939442,0.04506863397230454,0.06687915142613009,0.11397322071726508,0.0019145860452510325,0.005465404778762587,0.0019497249495160503,0.462905814097025,0.007583682008368201,0.4988416988416989,0.0046528535078153395,0.39997200055998877,0.01358695652173913,0.6438559952395122,0.0026903346462862935,0.009768589101743346,0.0043673615585757474,0.00335594688221709,0.005984690327070285,0.42,0.36923076923076925,0.002421692710174645,0.6116,0.0003559352197899982,0.01811151811151811,0.00613763510944544,0.4967616580310882,0.0038535645472061657,0.14587332053742805,0.1249838411107954,0.7238061862923109,0.11732814048911198,0.8742659764646737,0.0049088420271435375,0.0012253868975956618,0.3779137047445858,0.41906358337460475,0.8066111614870992,0.8269718086791258,0.20127467105263147,0.11547911547911552,0.10144927536231886,0.1940298507462687,0.5006694924159718,0.021889746732870807,0.02643809739423554,0.09921442053613401,0.04899516416642487,0.0013266678381679306,0.004909871772184163,0.9112656191306445,0.755604179125684,1.0,0.008403794025140614,0.008248138901700109,0.010759318889140002,0.010759318862317053,0.01102994897764193,0.011029948950619829,0.6562499999999999,1.0,0.8181818181818187,0.0,0.01639344262295082,0.07961783439490445,GradStudent
jmernst,0.10085051512822851,0.07023628874918708,0.024770420492991784,0.1319590889919865,0.31359685091028383,0.28832649655843706,0.21445783132530122,0.12338593974175036,0.2759849534745595,0.4281102023245802,0.1070040942513369,0.1951100839313952,0.12169312169312169,0.0526,0.26785414216098136,0.3313,0.4839432412247946,0.27459016393442626,0.03204538485127262,0.5098389982110912,0.24197983501374887,0.8235294117647058,0.7727272727272727,0.9019607843137255,0.875,0.13802993056454047,0.7162556781310836,0.04467455621301775,0.2837443218689163,0.0,0.0,0.3345440948667272,0.6262644508670521,0.18907093651089182,0.37373554913294793,0.0,0.0,0.12113673903958289,0.034498397532805224,0.2692471115824354,0.08032554470848585,0.04984212798755415,0.005981987948038129,0.02806211266624887,0.1920750524626589,0.2688284518828452,0.49343629343629347,0.07437295528898583,0.1842363152736945,0.35643115942028986,0.5296042844391552,0.13378146124350923,0.3832705934069002,0.20356341364810088,0.045575923787528866,0.20487125956854557,0.16,0.30769230769230765,0.08656225694689952,0.6302,0.06816159458978466,0.10032560032560031,0.2496333713540818,0.604598445595855,0.20953757225433525,0.23544465770953296,0.07784479719067865,0.32723660226120393,0.16309698169686246,0.49823641160702553,0.42380138481269497,0.19787354276203045,0.11729380130296446,0.11097679343008363,0.2045732892118186,0.15699753752345208,0.6464067278287462,0.746031746031746,0.681159420289855,0.8358208955223879,0.9787527131407929,0.21928709218691433,0.6986271001509604,0.828854482978415,0.8214470693470632,0.19762841389915042,0.4237085657121979,0.1133166012543445,0.08080011902971732,0.0,0.25575443953038624,0.2547609435185657,0.11401074516936083,0.11401074506291495,0.11433294341541433,0.11433294330722103,0.20833333333333334,0.0,0.166666666666667,0.0,0.6885245901639344,0.6242038216560509,Research
jnl,0.003438529768029488,0.008454368090179926,0.17158047365877233,0.004744833403627162,0.32327374118418895,0.02520336508377946,0.0327710843373494,0.34241989478718315,0.02408763941133769,0.44489883770985794,0.0036869151069518716,0.0033653651218424363,0.016354016354016353,0.4096,0.003024701730801546,0.2169,0.03410505352252925,0.04918032786885246,0.1310947562097516,0.03711985688729875,0.2797433547204399,0.8705882352941177,0.8181818181818182,0.9019607843137255,0.828125,0.00351490059084832,0.3444192083062946,0.003879026955950033,0.6555807916937054,0.0,0.0,0.021633459751081673,0.31647398843930635,0.02978961087320797,0.6835260115606936,0.0,0.0,0.1529582678262254,0.10204390155409084,0.10840768795571203,0.07592442241489288,0.029077506229851086,0.0022221218578917443,0.0008123853956316877,0.14800641896062214,0.014644351464435146,0.29009009009009007,0.0024718284260268992,0.1629567408651827,0.020833333333333332,0.35852424873549543,0.0044077084617554566,0.03273872861812841,0.011952627378978087,0.0014073325635103927,0.02637439109255393,0.13,0.5846153846153846,0.004366117513964506,0.8459,0.0003559352197899982,0.013838013838013837,0.022214980174895444,0.6377914507772021,0.029383429672447014,0.4331413947536789,0.18972478401591444,0.5576127745342744,0.2769749861966211,0.4925881746481091,0.013055043226008358,0.0,0.6009257728550172,0.526930549735228,1.0,0.7885210994967091,0.2476455479452055,0.18053777208706778,0.14492753623188406,0.2835820895522388,0.7305800730392346,0.004712658745557692,0.10205824928041218,0.223627250775599,0.17278741669833728,0.0,0.013057781828298429,0.4139691511613427,0.580032045665205,0.0,0.015159791953936822,0.016341925702998857,0.027712686169454347,0.02771268611823773,0.028088842033984894,0.028088841981375665,0.59375,0.0,0.7272727272727276,0.0,0.0,0.01910828025477707,Research
jodavis5,0.010068119358662099,0.01322349880771732,0.07854035766070566,0.018768452129902996,0.5251763162210925,0.01668636584857123,0.02891566265060241,0.49067431850789095,0.016564376691084275,0.4918209212225569,0.011781417112299465,0.01159631837164984,0.01827801827801828,0.1329,0.02621408166694673,0.5455,0.005476723923325865,0.012295081967213115,0.2844219564550751,0.007155635062611807,0.4867094408799266,0.5411764705882353,0.7954545454545454,0.9019607843137255,0.8125,0.012399189200845302,0.5645684620376379,0.007067718606180145,0.43543153796236217,0.0,0.0,0.01671919235083596,0.4904263005780348,0.015546453174455408,0.5095736994219653,0.0,0.0,0.1236044498397978,0.08728910927012154,0.39672729162769194,0.04124026519347459,0.11618830455896129,0.002149078163980645,0.0026460552886289255,0.17565732625601777,0.007975941422594142,0.24453024453024452,0.0057433660487095604,0.13803723925521488,0.010643115942028986,0.28830705147277597,0.012583191416004095,0.021264125205402027,0.014804664280686523,0.01573325635103926,0.01440501043841336,0.54,0.46153846153846156,0.007052959061019585,0.4981,0.0010678056593699946,0.015262515262515262,0.016457552550105916,0.7444948186528499,0.010597302504816955,0.21113243761996162,0.1598042963118984,0.258692707563679,0.15136171586728028,0.1685224080286939,0.012419666043990212,0.005940882262148817,0.42318683135347046,0.4408548897100839,0.717354774481145,0.6662910922587487,0.26396122685185186,0.13657119136571189,0.17391304347826086,0.1940298507462687,0.6922924466714853,0.02144220314363158,0.09582073742846162,0.10444590201179614,0.1671774397056333,0.00622088931277081,0.012422271360976234,0.2918297899470236,0.45098798903031456,0.0,0.018984922045284236,0.014879608518518002,0.011081860249865195,0.011081860245556865,0.01119060010052911,0.011190600095791817,0.5729166666666667,0.0,0.7878787878787877,0.0,0.03278688524590164,0.12738853503184713,GradStudent
jonblack,0.0023184026466259427,0.007370474745285064,0.2251087481875302,0.0014234500210881485,0.04674430047564376,0.0075783911562261,0.01783132530120482,0.6920133907221425,0.00593941793704217,0.3258717176065432,0.002130681818181818,0.0,0.0,0.0,0.0,0.0,0.032362459546925564,0.036885245901639344,0.10456915056731064,0.02996422182468694,0.11787351054078832,0.07058823529411765,0.8522727272727273,1.0,0.90625,0.004204942424634493,1.0,0.0,0.0,0.0,0.0,0.0032583729501629187,0.0,0.01461552783466766,1.0,0.0,0.0,1.0,0.10304771119308218,0.8398711152538865,0.09854843627232995,0.0010645295537227374,0.0034306713030287277,0.0005106422486827751,0.13183557585483274,0.002615062761506276,0.23320463320463322,0.00014540167211922936,0.01357972840543189,0.005661231884057971,0.35971437072299917,0.007010541932652827,0.024337741990629134,0.011554110438166974,0.007433602771362587,0.005497564370215727,1.0,0.4307692307692308,0.0,0.0,0.0,0.0,0.007223942208462332,0.7331606217616582,0.009152215799614644,0.4420985284708893,1.0,0.38768723835326946,0.05683287179428721,0.5223190978993003,0.00046758507175102517,0.0006516830319031473,0.4919349125002951,0.7700592675639348,0.7421482153161322,0.9751742160278747,0.1866206709956709,0.10514541387024595,0.07246376811594203,0.1492537313432836,0.4741832852889006,0.0027253166630936045,0.02587148856082284,0.1171911888726686,0.046321162475868996,0.0006806486658467324,0.00046768315871451786,0.18646742206776984,0.692565607968585,1.0,0.005393948615435865,0.0053390172979379275,0.011322791342857632,0.011322791317841923,0.011427950979555805,0.011427950953726774,0.6770833333333334,1.0,0.8333333333333336,0.0,0.00819672131147541,0.006369426751592357,Director
jpokorsk,0.09621370983497662,0.07132018209408195,0.02803286611889802,0.11514129059468578,0.26832868623913403,0.4174720155739415,0.1836144578313253,0.017694882831181244,0.34013066719461493,0.2666810159276796,0.09995404411764706,0.012893808539107165,0.03367003367003367,0.2201,0.01562762560914132,0.2925,0.4480955937266617,0.22131147540983606,0.025452315240723698,0.4588550983899821,0.2120989917506875,0.7058823529411765,0.7159090909090909,0.8235294117647058,0.859375,0.08519860266528659,0.24448410123296557,0.11351084812623274,0.7555158987670345,0.0,0.0,0.3326745366166337,0.20032514450867048,0.5381679389312977,0.7996748554913293,0.0,0.0,0.2376564707755378,0.058450746810183224,0.22610145882989194,0.07241384487112516,0.03415191016527201,0.0021521177878989794,0.02926908525404452,0.20997407727441056,0.27157426778242677,0.3009009009009009,0.06993820428934933,0.18157636847263056,0.3917572463768116,0.39393037786373114,0.10123755393729168,0.44001562974256286,0.1952531350799578,0.2551241339491917,0.48114126652748784,0.95,0.646153846153846,0.08511277663861981,0.6494,0.16390816871329417,0.25274725274725274,0.40443213296398894,0.7101683937823836,0.4195568400770713,0.3627639155470249,0.1744679529282432,0.33578141205923073,0.3933539100254444,0.41973852256640565,0.260777739977335,0.07417059161499587,0.24784976743978235,0.201612200238782,0.4767125546121508,0.28353658536585374,0.4673102981029811,0.592384017162778,0.5072463768115941,0.7164179104477612,0.9801815511535796,0.12716983013825353,0.5459871009817638,0.7158311307560248,0.6815584298545261,0.0738815401332417,0.2607536687968509,0.13506642855010642,0.12195362975359128,0.0,0.23179686545462505,0.22774537997917074,0.3262237399748362,0.3262237395076138,0.32613981452918084,0.32613981405336795,0.35416666666666674,0.0,0.2878787878787879,0.0,0.32786885245901637,0.410828025477707,PM
jrmurphy,0.020943772223452336,0.02211142423585519,0.05485741904301594,0.018083087304934627,0.13383631294079054,0.10686226795522492,0.06602409638554217,0.08751793400286943,0.12664158912426582,0.6853207059836418,0.020366811497326203,0.0007298382191947452,0.003848003848003848,0.4444,0.0016803898504453034,0.5556,0.18073188946975355,0.13934426229508196,0.05351119288561791,0.21869409660107333,0.40146654445462876,0.9176470588235294,0.6477272727272727,0.9607843137254902,0.984375,0.030340276879285807,0.7837443218689163,0.007166337935568705,0.21625567813108373,0.0,0.0,0.11233374285561669,0.5037933526011562,0.09039285049339044,0.49620664739884385,0.0,0.0,0.4480089156003105,0.035109149180625264,0.22916668919241062,0.047930495398749315,0.08734191497643011,0.0024254661309020733,0.0023675231529837757,0.0769040859153191,0.040402719665271966,0.12406692406692406,0.0068338785896037806,0.08049839003219936,0.044384057971014496,0.1615590598036299,0.020944124622569553,0.10737772691909166,0.04465598385190149,0.056365473441108545,0.07279053583855254,0.95,0.29230769230769227,0.0063282189068797285,0.2188,0.14308595835557927,1.0,0.06669925587963717,0.3615608808290156,0.08670520231213873,0.2751119641714651,0.1313531366792283,0.5805097640304396,0.1529615890711123,0.4002869288145459,0.12519462646901314,0.01652556219619754,0.35443875020664567,0.267038384930387,0.6825755616133076,0.4002869440459111,0.41284179687499994,0.49070537305831424,0.4057971014492752,0.6268656716417911,0.9098342521984965,0.03567817891646242,0.46283439201413384,0.623128166328788,0.6163860652471286,0.016531022666848475,0.125220888985714,0.21838168276580303,0.21886940953162629,0.0,0.06176191467830629,0.061082910803230306,0.046334041830060124,0.04633404178643911,0.0462563715505302,0.0462563715060083,0.40625000000000006,0.0,0.37878787878787895,0.0,0.3114754098360656,0.31210191082802546,Operations
jsprick,0.0336689373119554,0.027747669629308476,0.036249395843402615,0.025305778152678194,0.08906019353780548,0.09198359174024891,0.09879518072289156,0.24390243902439018,0.08130403220484393,0.350624192854068,0.032002005347593586,0.03243725418643312,0.05339105339105339,0.1388,0.0410015123508654,0.305,0.15384615384615385,0.11065573770491803,0.049371358478994175,0.14445438282647585,0.12612282309807513,0.6470588235294118,0.5795454545454546,0.6470588235294118,0.703125,0.02727821624185966,0.16985723556132382,0.04395134779750164,0.8301427644386763,0.0,0.0,0.09983441055499172,0.5444364161849712,0.0723328989015081,0.4555635838150288,0.0,0.0,0.2265119703874704,0.04744512305738647,0.2620699850642672,0.06385931751268457,0.02279374756805886,0.003297271246341176,0.005060000464220226,0.10295025305517837,0.029288702928870293,0.08597168597168595,0.013231552162849873,0.09757804843903121,0.030344202898550724,0.12436774769413865,0.15621963578615233,0.43040752460463383,0.23303638219599154,0.02424942263279446,0.06673625608907446,0.26,0.32307692307692304,0.033196634377430534,0.7187,0.026873109094144865,0.11762311762311761,0.08375427733420238,0.6539831606217616,0.06984585741811175,0.25207933461292387,0.16153343968535136,0.5486999284661257,0.2632810902506418,0.5078345694392346,0.006854235044265281,0.0013675314679155225,0.4291317873728188,0.5684091742082786,0.9062357146604119,0.8960287679799874,0.33402267156862747,0.1693155329518965,0.28985507246376807,0.2686567164179105,0.8869546291344521,0.023812381541566768,0.289000877307447,0.2198543510139048,0.4274299984516977,0.00136817515563286,0.006855672881234789,0.5323043618923846,0.7130371812500041,0.0,0.046530058027975545,0.04691059423877142,0.04518704052378435,0.04518704046242113,0.04524927454599749,0.04524927448322476,0.48958333333333326,0.0,0.7424242424242431,0.0,0.09016393442622951,0.012738853503184714,PM
justus,0.12725165088503068,0.11554303056579232,0.03975350410826486,0.13607127794179671,0.21699196326062,0.44062434818883406,0.3474698795180723,0.1372549019607843,0.36124859763743156,0.27227722772277213,0.12898980614973263,0.07833596886023599,0.07792207792207792,0.0839,0.0709124516887918,0.2184,0.49614139905402044,0.3155737704918033,0.03848512726157621,0.4879248658318426,0.17066911090742432,0.6,0.5681818181818182,0.6078431372549019,0.59375,0.11857937637469272,0.2900713822193381,0.14095989480604865,0.709928617780662,0.0,0.0,0.46509267667325466,0.5028901734104047,0.36939117482777883,0.4971098265895953,0.0,0.0,0.1916058031005592,0.038930882264014026,0.4162293703405231,0.044416569721174574,0.055943556047144065,0.0036885152268393536,0.04161734326764617,0.2258980372793482,0.3855910041841004,0.4537966537966538,0.0846237731733915,0.16631667366652667,0.3691123188405797,0.34811068134483786,0.12797373397553102,0.443776536546734,0.21594720754858301,0.10150837182448037,0.2878914405010438,0.29,0.26153846153846155,0.12451389379905253,0.7189,0.1381028652785193,0.16117216117216118,0.44777578621476294,0.7592292746113991,0.41329479768786126,0.33205374280230326,0.17413915840881722,0.4562888572001734,0.2787466796710507,0.4759639367532935,0.12112303393425616,0.03930768730167932,0.2383681416579416,0.23394865965739417,0.5053244505062162,0.3650019178267638,0.45606518817204295,0.42843064794284297,0.4927536231884058,0.5671641791044776,0.9787133217674907,0.17825907493586698,0.5207638391636701,0.4905547525899902,0.6561299616213582,0.03938484425886456,0.1211484423386842,0.3187470829783475,0.23100653345085984,0.0,0.21563850306384483,0.21664961534480867,0.31064177546236577,0.31064177496309836,0.3106826736468348,0.3106826731383191,0.36458333333333337,0.0,0.4393939393939397,0.0,0.3114754098360656,0.18471337579617833,Research
jziegler,0.020188337653203433,0.01929330153912855,0.04797003383276945,0.022037115141290593,0.2247006724618665,0.06952652436904679,0.04481927710843373,0.10282161645145864,0.07358278888668911,0.5456306500215238,0.020544368315508023,0.03243725418643312,0.031265031265031266,0.0813,0.029238783397748276,0.2175,0.1219815782922579,0.13114754098360656,0.08356332413370132,0.1283542039355993,0.24142988084326314,0.9294117647058824,0.9659090909090909,0.9607843137254902,0.96875,0.027838875231810927,0.7162556781310836,0.009072978303747535,0.2837443218689163,0.0,0.0,0.0841301212542065,0.6898482658959538,0.03956432694097933,0.3101517341040462,0.0,0.0,0.2377957770303887,0.027913164419181232,0.2859687695711685,0.06127247606268292,0.09797447370623788,0.0016618593917111374,0.005547431701599239,0.1870139488951981,0.035172594142259414,0.21570141570141574,0.016212286441294074,0.19781604367912642,0.060009057971014496,0.36447485867301405,0.021640216062603822,0.07489019059215093,0.036226630342407674,0.005232390300230947,0.05121781489213639,0.09,0.3384615384615384,0.018259916566499328,0.6546,0.005694963516639971,0.04131054131054131,0.05529303133995981,0.5391839378238343,0.059248554913294796,0.2949456174024312,0.0,0.4129830976476366,0.13913590097560866,0.8300705794080022,0.1003753511009168,0.06696153458108595,0.1932863595948403,0.29540819883884173,0.3675047399225126,0.4357245337159254,0.4673102981029811,0.49070537305831424,0.5072463768115941,0.6268656716417911,0.9072227151590692,0.08667951904113941,0.4687548987457659,0.6424977816163868,0.6180212361741122,0.0670262084402781,0.10039640719101421,0.17739584062835842,0.14113780721350871,0.0,0.0740235094168451,0.06854282435020238,0.026268555772701305,0.026268555748040098,0.025187556858174365,0.025187556832982655,0.35416666666666674,0.0,0.37878787878787895,0.0,0.2786885245901639,0.48089171974522293,Research
kevin007,0.0031519856206936973,0.008237589421200954,0.1833011116481392,0.003479544495993252,0.22142037067410203,0.010741848015017728,0.018313253012048194,0.49689143950263026,0.010163004025605491,0.45867412828239335,0.0032064672459893046,0.0015002230061225317,0.008177008177008177,0.4595,0.0026886237607124854,0.4324,0.020911127707244213,0.03278688524590164,0.15394050904630482,0.01699463327370304,0.009715857011915621,0.7764705882352941,0.8409090909090909,0.9019607843137255,0.953125,0.004485271919610127,0.6935431537962362,0.0016765285996055226,0.30645684620376384,0.0,0.0,0.011698093050584904,0.602420520231214,0.00837832805808974,0.3975794797687861,0.0,0.0,0.18645147167107806,0.019368688395718696,0.15451248182711175,0.060865096388680574,0.017078508290750596,0.0033767580207693703,0.0014622937121370379,0.2879891371435625,0.0036610878661087866,0.19459459459459458,0.003271537622682661,0.2333753324933501,0.004981884057971014,0.23594168402261237,0.004666294024845109,0.01644262872732728,0.007656326672498777,0.001912528868360277,0.0036186499652052888,0.2,0.13846153846153844,0.003676730538075373,0.7704,0.0026695141484249867,0.11314611314611314,0.010808755635218076,0.770077720207254,0.003371868978805395,0.09341010876519514,0.0926173726153489,0.32832774973693535,0.07207299617576222,0.4901156046802949,0.011717957383626519,0.00011253553141184645,0.5019956073022694,0.4821027195593847,0.9355370538290333,0.7647279549718573,0.17234241452991436,0.15824915824915828,0.07246376811594203,0.2537313432835821,0.47819684858565886,0.005152695507216262,0.025389601426911095,0.1755268506697998,0.04591574465355585,0.00011258850111750467,0.011769845404558466,0.5619912296955099,0.5967588448635816,1.0,0.007585516229047714,0.009270033614898412,0.0007574470529250764,0.000757447051910202,0.0013814289476031443,0.001381428945614897,0.6979166666666666,1.0,0.7575757575757579,0.0,0.00819672131147541,0.03184713375796178,GradStudent
kgantt,0.0647720020318585,0.07782354216345112,0.06186563557274045,0.05867777309152256,0.15105789732655406,0.1444413543766947,0.11951807228915663,0.1559062649450024,0.12063617765458985,0.2933706414119672,0.06355489639037433,0.010339374771925557,0.022607022607022607,0.1843,0.0149554696689632,0.349,0.3435399551904406,0.15163934426229508,0.02100582643360932,0.35107334525939177,0.21008249312557295,0.7058823529411765,0.8068181818181818,0.8431372549019608,0.859375,0.06902574718592315,0.41969500324464626,0.05880999342537804,0.5803049967553537,0.0,0.0,0.14961807595748092,0.48392341040462433,0.12604729100726123,0.5160765895953756,0.0,0.0,0.2659157396167088,0.03192235592912863,0.4253425720912432,0.05187641280573104,0.03730970894789491,0.002932420165707066,0.005802752825940626,0.061720775212936674,0.05517782426778243,0.12355212355212353,0.014540167211922937,0.05599888002239955,0.07903079710144928,0.21927997619756023,0.10610105210368496,0.23760348599079661,0.1431155958404434,0.07022228637413395,0.11106471816283925,0.39,0.35384615384615387,0.05442621791699074,0.6157,0.15269620928990923,0.3492063492063492,0.15507033838466133,0.818976683937824,0.17052023121387283,0.4433781190019194,0.17277375421537866,0.32419109388817274,0.23399151448181807,0.2749913113827152,0.3349586339814466,0.020078873217442707,0.2931009657688021,0.1628310618451323,0.5998851616974467,0.24216027874564466,0.402454780361757,0.592384017162778,0.42028985507246375,0.7164179104477612,0.9474061854645264,0.13993236401226905,0.42570090396274524,0.6766509219989422,0.5678094683977363,0.0201469846065211,0.3347764080184916,0.22006123270488986,0.21146216751486002,0.0,0.10559555640278799,0.11111764515880651,0.10482362669510616,0.10482362660217702,0.10488047301450827,0.10488047291956336,0.4166666666666667,0.0,0.2878787878787879,0.0,0.18032786885245902,0.35668789808917195,Outreach
kkarranc,0.021373588444456023,0.01755907218729677,0.03806186563557274,0.025463939266132433,0.26455633918320487,0.07877355211013001,0.04578313253012048,0.07938785270205644,0.07840031676895665,0.4752475247524752,0.02217371323529412,0.050804849369500873,0.03655603655603656,0.0607,0.06385481431692153,0.3033,0.1463778939507095,0.13524590163934427,0.06853725850965962,0.1641323792486583,0.31145737855178723,0.9529411764705882,0.9431818181818182,0.9607843137254902,0.921875,0.029628671238193814,0.7238805970149252,0.009335963182117029,0.27611940298507465,0.0,0.0,0.08343571390417179,0.5157153179190753,0.06553714392105753,0.4842846820809248,0.0,0.0,0.1818145634739,0.05671524460301143,0.24839377532910697,0.04189547271045506,0.10931746127549757,0.0017109471689263488,0.006684771255483601,0.2130601160350574,0.049947698744769876,0.2996138996138996,0.020428934932751726,0.2357552848943021,0.08016304347826086,0.43290687295447794,0.02169637353337582,0.0803187351072626,0.037761160634976726,0.011475173210161662,0.049686847599164925,0.19,0.24615384615384614,0.021724528035070353,0.7364,0.008720412884854957,0.059829059829059825,0.07120743034055728,0.6479922279792746,0.06021194605009634,0.25463851567498397,0.14091896058671766,0.6486405004369571,0.2605648463037385,0.8561716768517537,0.07296976943046275,0.014568877682527024,0.33487628809169545,0.3536896643681664,0.6884290935069933,0.5315642242046098,0.39222756410256393,0.3843193843193844,0.4057971014492752,0.5223880597014925,0.9135832316136177,0.10309704426013784,0.43682307703182316,0.5093639755884375,0.5775491621701739,0.014564384448167954,0.07298507655539589,0.18666335122806224,0.32308225590714335,0.0,0.06869820702502376,0.07033366290407855,0.047192323142840546,0.047192323086301544,0.0461289012182168,0.0461289011609358,0.4270833333333333,0.0,0.484848484848485,0.0,0.19672131147540983,0.15605095541401273,Research
